Date,Close,Open,High,Low,Volume,Change
2018-10-24,7108.4,7423.21,7435.69,7099.0,719970000.0,-0.0443
2018-10-25,7318.34,7197.49,7364.82,7178.54,683410000.0,0.029500000000000002
2018-10-26,7167.21,7125.18,7283.32,7057.0,719210000.0,-0.0207
2018-10-29,7050.29,7272.42,7295.61,6922.83,692710000.0,-0.0163
2018-10-30,7161.65,7017.87,7166.84,7001.48,675850000.0,0.0158
2018-10-31,7305.9,7276.62,7368.49,7270.63,761540000.0,0.020099999999999996
2018-11-01,7434.06,7327.82,7435.88,7286.5,684150000.0,0.0175
2018-11-02,7356.99,7424.02,7466.53,7298.68,713260000.0,-0.0104
2018-11-05,7328.85,7344.08,7349.23,7255.88,562300000.0,-0.0038
2018-11-06,7375.96,7326.07,7400.64,7320.89,554210000.0,0.0064
2018-11-07,7570.75,7446.09,7572.93,7435.87,641100000.0,0.0264
2018-11-08,7530.89,7544.17,7566.93,7499.71,599940000.0,-0.0053
2018-11-09,7406.9,7468.51,7474.34,7349.48,612790000.0,-0.0165
2018-11-12,7200.87,7364.05,7371.09,7193.77,596550000.0,-0.0278
2018-11-13,7200.88,7230.69,7319.11,7182.86,594980000.0,0.0
2018-11-14,7136.39,7265.39,7285.57,7101.17,630160000.0,-0.009000000000000001
2018-11-15,7259.03,7112.83,7274.26,7072.36,646330000.0,0.0172
2018-11-16,7247.87,7193.6,7274.86,7171.7,697930000.0,-0.0015
2018-11-19,7028.48,7217.24,7224.12,7011.4,627830000.0,-0.030299999999999997
2018-11-20,6908.82,6867.43,6994.75,6830.76,667770000.0,-0.017
2018-11-21,6972.25,6985.51,7029.93,6951.62,482970000.0,0.0092
2018-11-23,6938.98,6919.52,6987.89,6919.16,272710000.0,-0.0048
2018-11-26,7081.85,7026.5,7083.93,7003.12,513760000.0,0.0206
2018-11-27,7082.7,7041.23,7105.14,7014.36,520409999.99999994,0.0001
2018-11-28,7291.59,7135.08,7292.71,7090.98,600770000.0,0.029500000000000002
2018-11-29,7273.08,7267.37,7319.96,7217.69,486980000.0,-0.0025
2018-11-30,7330.54,7279.3,7332.79,7255.68,862980000.0,0.0079
2018-12-03,7441.51,7486.13,7486.51,7392.22,695880000.0,0.0151
2018-12-04,7158.43,7407.95,7421.11,7150.11,695880000.0,-0.038
2018-12-06,7188.26,7017.05,7189.52,6984.34,727610000.0,0.0042
2018-12-07,6969.25,7163.49,7205.37,6945.27,635820000.0,-0.0305
2018-12-10,7020.52,6959.63,7047.62,6878.98,587310000.0,0.0074
2018-12-11,7031.83,7121.65,7129.83,6983.01,535380000.0,0.0016
2018-12-12,7098.31,7127.0,7197.29,7096.56,600530000.0,0.0095
2018-12-13,7070.33,7135.28,7154.64,7034.82,525890000.0,-0.0039000000000000003
2018-12-14,6910.66,6986.37,7027.17,6898.99,564080000.0,-0.0226
2018-12-17,6753.73,6886.46,6931.81,6710.01,690840000.0,-0.0227
2018-12-18,6783.91,6809.81,6847.27,6733.71,662800000.0,0.0045000000000000005
2018-12-19,6636.83,6777.59,6868.86,6586.5,746360000.0,-0.0217
2018-12-20,6528.41,6607.76,6666.2,6447.91,813450000.0,-0.0163
2018-12-21,6332.99,6573.48,6586.68,6304.63,1840000000.0,-0.029900000000000003
2018-12-24,6192.92,6278.49,6355.18,6190.17,405620000.0,-0.022099999999999998
2018-12-26,6554.35,6257.86,6555.53,6214.34,660270000.0,0.0584
2018-12-27,6579.49,6457.19,6583.01,6336.97,628650000.0,0.0038
2018-12-28,6584.52,6616.79,6684.18,6529.22,526280000.0,0.0008
2018-12-31,6635.28,6649.52,6659.96,6570.06,582100000.0,0.0077
2019-01-02,6665.94,6506.91,6693.71,6506.88,581370000.0,0.0046
2019-01-03,6463.5,6584.77,6600.21,6457.13,667440000.0,-0.0304
2019-01-04,6738.86,6567.14,6760.69,6554.24,688190000.0,0.0426
2019-01-07,6823.47,6757.53,6855.6,6741.4,623290000.0,0.0126
2019-01-08,6897.0,6893.44,6909.58,6795.86,599420000.0,0.0108
2019-01-09,6957.08,6923.06,6985.22,6899.56,577670000.0,0.0087
2019-01-10,6986.07,6908.65,6991.37,6877.08,532020000.0,0.0042
2019-01-11,6971.48,6947.46,6975.65,6933.6,499270000.0,-0.0021
2019-01-14,6905.91,6908.03,6936.22,6887.48,491730000.0,-0.009399999999999999
2019-01-15,7023.83,6931.39,7025.85,6928.12,494720000.0,0.0171
2019-01-16,7034.69,7033.75,7079.63,7028.12,511900000.0,0.0015
2019-01-17,7084.46,7010.13,7113.95,7003.62,518860000.0,0.0070999999999999995
2019-01-18,7157.23,7134.1,7185.38,7096.62,632260000.0,0.0103
2019-01-22,7020.36,7109.57,7110.16,6979.81,627080000.0,-0.0191
2019-01-23,7025.77,7061.65,7084.85,6953.23,553190000.0,0.0008
2019-01-24,7073.46,7042.25,7078.96,7029.95,574840000.0,0.0068000000000000005
2019-01-25,7164.86,7128.19,7174.56,7111.09,592670000.0,0.0129
2019-01-28,7085.69,7075.01,7086.3,7034.25,582850000.0,-0.011000000000000001
2019-01-29,7028.29,7087.49,7092.29,7011.47,498850000.0,-0.008100000000000001
2019-01-30,7183.08,7094.79,7201.31,7065.57,610500000.0,0.022000000000000002
2019-01-31,7281.74,7208.17,7303.12,7205.94,769260000.0,0.0137
2019-02-01,7263.87,7256.37,7299.94,7243.41,639920000.0,-0.0025
2019-02-04,7347.54,7266.28,7348.23,7261.07,498430000.0,0.0115
2019-02-05,7402.08,7356.34,7408.69,7355.36,551120000.0,0.0074
2019-02-06,7375.28,7400.44,7410.77,7346.72,532510000.0,-0.0036
2019-02-07,7288.35,7316.5,7336.74,7235.05,568690000.0,-0.0118
2019-02-08,7298.2,7232.3,7299.44,7225.14,514650000.0,0.0014000000000000002
2019-02-11,7307.9,7327.37,7343.56,7290.03,480650000.0,0.0013
2019-02-12,7414.62,7358.85,7419.43,7349.81,515000000.0,0.0146
2019-02-13,7420.38,7437.46,7461.66,7413.84,503430000.0,0.0008
2019-02-14,7426.95,7390.25,7454.42,7375.71,529289999.99999994,0.0009
2019-02-15,7472.41,7468.57,7477.28,7440.26,606680000.0,0.0060999999999999995
2019-02-19,7486.77,7450.75,7507.79,7450.27,524360000.0,0.0019
2019-02-20,7489.07,7490.31,7513.7,7455.25,548580000.0,0.0003
2019-02-21,7459.71,7475.41,7485.75,7430.89,513669999.99999994,-0.0039000000000000003
2019-02-22,7527.55,7481.63,7527.55,7479.01,595340000.0,0.0091
2019-02-25,7554.46,7585.3,7602.69,7551.61,597610000.0,0.0036
2019-02-26,7549.3,7535.29,7573.22,7524.31,597660000.0,-0.0007000000000000001
2019-02-27,7554.51,7526.42,7562.3,7485.39,584520000.0,0.0007000000000000001
2019-02-28,7532.53,7533.31,7561.9,7516.48,735110000.0,-0.0029
2019-03-01,7595.35,7587.45,7603.03,7540.75,611930000.0,0.0083
2019-03-04,7577.57,7636.62,7643.66,7501.56,643150000.0,-0.0023
2019-03-05,7576.36,7582.29,7598.66,7543.54,537990000.0,-0.0002
2019-03-06,7505.92,7575.38,7579.02,7499.87,558830000.0,-0.009300000000000001
2019-03-07,7421.46,7483.79,7489.08,7397.19,599910000.0,-0.0113
2019-03-08,7408.14,7334.35,7411.52,7332.92,559330000.0,-0.0018
2019-03-11,7558.06,7442.56,7558.23,7442.4,557760000.0,0.0202
2019-03-12,7591.03,7571.85,7611.13,7560.46,543480000.0,0.0044
2019-03-13,7643.4,7621.38,7677.07,7619.46,619490000.0,0.0069
2019-03-14,7630.91,7644.79,7653.1,7627.02,590480000.0,-0.0016
2019-03-15,7688.53,7658.41,7714.96,7652.03,1430000000.0,0.0076
2019-03-18,7714.48,7696.38,7737.67,7677.74,595690000.0,0.0034000000000000002
2019-03-19,7723.95,7747.4,7767.89,7699.15,632440000.0,0.0012
2019-03-20,7728.97,7721.95,7779.24,7674.04,584520000.0,0.0006
2019-03-21,7838.96,7705.43,7850.1,7705.43,634290000.0,0.014199999999999999
2019-03-22,7642.67,7800.25,7817.83,7642.57,622740000.0,-0.025
2019-03-25,7637.54,7618.98,7662.38,7579.29,516090000.00000006,-0.0007000000000000001
2019-03-26,7691.52,7700.0,7738.17,7649.21,516860000.0,0.0070999999999999995
2019-03-27,7643.38,7702.05,7712.84,7582.09,553670000.0,-0.0063
2019-03-28,7669.17,7660.07,7689.16,7619.82,481240000.0,0.0034000000000000002
2019-03-29,7729.32,7726.71,7733.62,7688.51,654730000.0,0.0078000000000000005
2019-04-01,7828.91,7800.24,7831.45,7777.1,533380000.0,0.0129
2019-04-02,7848.69,7824.61,7854.92,7811.28,516210000.00000006,0.0025
2019-04-03,7895.55,7891.18,7938.26,7870.9,618180000.0,0.006
2019-04-04,7891.78,7894.26,7917.65,7844.96,520120000.0,-0.0005
2019-04-05,7938.69,7914.51,7940.45,7909.14,526600000.0,0.0059
2019-04-08,7953.88,7924.89,7955.9,7891.85,500600000.0,0.0019
2019-04-09,7909.28,7924.77,7945.55,7897.61,492390000.0,-0.005600000000000001
2019-04-10,7964.24,7922.73,7965.33,7916.9,500460000.0,0.0069
2019-04-11,7947.36,7975.2,7975.2,7933.41,464500000.0,-0.0021
2019-04-12,7984.16,7984.15,7992.09,7952.61,470310000.0,0.0046
2019-04-15,7976.01,7987.16,7993.33,7933.56,439600000.0,-0.001
2019-04-16,8000.23,8000.57,8017.56,7978.81,504800000.0,0.003
2019-04-17,7996.08,8044.97,8052.4,7973.38,569990000.0,-0.0005
2019-04-18,7998.06,7998.44,8002.31,7950.97,561240000.0,0.0002
2019-04-22,8015.27,7969.37,8017.15,7965.9,445010000.0,0.0022
2019-04-23,8120.82,8026.74,8128.88,8023.81,513600000.0,0.0132
2019-04-24,8102.02,8122.88,8139.55,8101.7,506590000.0,-0.0023
2019-04-25,8118.68,8150.85,8151.85,8075.41,534960000.00000006,0.0021
2019-04-26,8146.4,8100.28,8146.42,8060.89,504720000.0,0.0034000000000000002
2019-04-29,8161.85,8147.65,8176.08,8136.41,446010000.0,0.0019
2019-04-30,8095.39,8104.91,8124.61,8050.55,582270000.0,-0.008100000000000001
2019-05-01,8049.64,8132.93,8146.0,8048.23,578260000.0,-0.005699999999999999
2019-05-02,8036.77,8046.48,8094.06,7976.77,540170000.0,-0.0016
2019-05-03,8164.0,8092.88,8164.71,8084.8,524429999.99999994,0.0158
2019-05-06,8123.29,7981.85,8135.54,7981.85,518370000.0,-0.005
2019-05-07,7963.76,8043.52,8070.97,7899.02,617480000.0,-0.0196
2019-05-08,7943.32,7946.24,8004.49,7923.35,558260000.0,-0.0026
2019-05-09,7910.59,7853.21,7929.78,7796.16,620650000.0,-0.0040999999999999995
2019-05-10,7916.94,7881.31,7949.34,7759.34,587100000.0,0.0008
2019-05-13,7647.02,7720.07,7760.83,7627.23,650130000.0,-0.0341
2019-05-14,7734.49,7689.66,7776.2,7665.3,525130000.0,0.011399999999999999
2019-05-15,7822.15,7682.8,7838.72,7682.24,503470000.0,0.0113
2019-05-16,7898.05,7832.58,7946.23,7826.67,532350000.0,0.0097
2019-05-17,7816.28,7829.03,7918.71,7810.35,579070000.0,-0.0104
2019-05-20,7702.38,7714.06,7747.27,7678.35,551650000.0,-0.0146
2019-05-21,7785.72,7765.57,7804.44,7752.92,500280000.0,0.0108
2019-05-22,7750.84,7749.81,7786.33,7738.35,466480000.0,-0.0045000000000000005
2019-05-23,7628.28,7660.72,7665.15,7585.32,597200000.0,-0.0158
2019-05-24,7637.01,7675.57,7694.15,7631.25,422810000.0,0.0011
2019-05-28,7607.35,7655.66,7693.74,7603.76,785600000.0,-0.0039000000000000003
2019-05-29,7547.31,7553.02,7581.11,7503.94,579480000.0,-0.0079
2019-05-30,7567.72,7565.46,7595.9,7527.66,454610000.0,0.0027
2019-05-31,7453.15,7470.95,7506.86,7448.23,590430000.0,-0.0151
2019-06-03,7333.02,7441.22,7457.66,7292.22,658410000.0,-0.0161
2019-06-04,7527.12,7413.94,7529.5,7385.02,619530000.0,0.0265
2019-06-05,7575.48,7585.68,7589.47,7498.17,537320000.0,0.0064
2019-06-06,7615.55,7582.24,7634.12,7546.22,542410000.0,0.0053
2019-06-07,7742.1,7652.97,7767.02,7647.91,516840000.00000006,0.0166
2019-06-10,7823.17,7798.87,7895.44,7795.76,522200000.00000006,0.0105
2019-06-11,7822.57,7901.04,7909.99,7798.63,534580000.00000006,-0.0001
2019-06-12,7792.72,7803.13,7819.16,7773.97,481740000.0,-0.0038
2019-06-13,7837.13,7822.56,7848.36,7813.6,460870000.0,0.005699999999999999
2019-06-14,7796.66,7807.19,7819.21,7778.12,465370000.0,-0.0052
2019-06-17,7845.02,7819.43,7865.98,7812.61,502920000.0,0.0062
2019-06-18,7953.88,7920.98,8005.21,7911.67,567690000.0,0.0139
2019-06-19,7987.32,7970.26,7998.59,7930.38,536799999.99999994,0.0042
2019-06-20,8051.34,8087.45,8088.88,7996.87,528690000.00000006,0.008
2019-06-21,8031.71,8028.69,8073.02,8011.2,1200000000.0,-0.0024
2019-06-24,8005.7,8040.58,8047.56,8004.63,528179999.99999994,-0.0032
2019-06-25,7884.72,8005.27,8007.31,7879.15,547780000.0,-0.0151
2019-06-26,7909.97,7933.93,7974.28,7903.07,537920000.0,0.0032
2019-06-27,7967.76,7939.36,7976.58,7935.47,523929999.99999994,0.0073
2019-06-28,8006.24,7988.76,8010.15,7961.46,1760000000.0,0.0048
2019-07-01,8091.16,8145.85,8150.45,8059.29,583420000.0,0.0106
2019-07-02,8109.09,8086.65,8109.37,8063.1,488380000.0,0.0022
2019-07-03,8170.23,8129.57,8170.23,8122.34,408200000.0,0.0075
2019-07-05,8161.79,8123.28,8171.97,8093.66,425690000.0,-0.001
2019-07-08,8098.38,8112.91,8112.91,8078.39,511730000.0,-0.0078000000000000005
2019-07-09,8141.73,8061.41,8146.98,8061.32,468360000.0,0.0054
2019-07-10,8202.53,8183.19,8228.6,8160.56,508180000.0,0.0075
2019-07-11,8196.04,8219.28,8226.18,8171.63,483490000.0,-0.0008
2019-07-12,8244.14,8209.2,8245.66,8201.52,500700000.0,0.0059
2019-07-15,8258.18,8263.18,8264.78,8236.27,470850000.0,0.0017000000000000001
2019-07-16,8222.8,8251.66,8259.75,8204.23,473990000.0,-0.0043
2019-07-17,8185.21,8224.0,8230.67,8184.66,473280000.0,-0.0046
2019-07-18,8207.24,8151.76,8215.58,8135.12,487190000.0,0.0027
2019-07-19,8146.49,8241.34,8245.78,8144.63,520020000.0,-0.0074
2019-07-22,8204.14,8171.99,8218.42,8171.54,491480000.0,0.0070999999999999995
2019-07-23,8251.4,8242.5,8251.83,8193.89,474750000.0,0.0058
2019-07-24,8321.5,8227.36,8321.81,8226.5,528510000.0,0.0085
2019-07-25,8238.54,8294.68,8295.95,8233.4,535590000.00000006,-0.01
2019-07-26,8330.21,8294.3,8339.64,8291.12,529370000.0,0.0111
2019-07-29,8293.33,8325.1,8325.28,8247.37,511480000.0,-0.0044
2019-07-30,8273.61,8231.77,8295.46,8228.02,510520000.0,-0.0024
2019-07-31,8175.42,8290.8,8299.83,8110.02,758730000.0,-0.011899999999999999
2019-08-01,8111.12,8190.56,8311.04,8080.52,703640000.0,-0.0079
2019-08-02,8004.07,8056.42,8068.8,7953.67,584300000.0,-0.0132
2019-08-05,7726.04,7823.33,7836.45,7662.9,699010000.0,-0.0347
2019-08-06,7833.27,7804.51,7845.01,7739.57,564770000.0,0.0139
2019-08-07,7862.83,7747.27,7881.38,7702.42,615180000.0,0.0038
2019-08-08,8039.16,7921.59,8041.12,7896.15,659540000.0,0.022400000000000003
2019-08-09,7959.14,7997.19,8020.56,7910.35,568090000.0,-0.01
2019-08-12,7863.41,7907.49,7924.99,7833.79,536970000.0,-0.012
2019-08-13,8016.36,7863.41,8065.24,7851.58,604200000.0,0.0195
2019-08-14,7773.94,7877.33,7900.28,7762.87,637260000.0,-0.0302
2019-08-15,7766.62,7790.2,7805.93,7716.55,539470000.0,-0.0009
2019-08-16,7895.99,7828.35,7907.52,7828.35,543840000.0,0.0167
2019-08-19,8002.81,8006.18,8026.75,7974.36,500920000.0,0.013500000000000002
2019-08-20,7948.56,7989.36,8010.58,7948.09,452710000.0,-0.0068000000000000005
2019-08-21,8020.21,8017.07,8036.94,7998.5,428160000.0,0.009000000000000001
2019-08-22,7991.39,8038.79,8048.58,7937.12,456700000.0,-0.0036
2019-08-23,7751.77,7943.65,8005.34,7730.77,598420000.0,-0.03
2019-08-26,7853.73,7829.58,7856.04,7789.05,446370000.0,0.0132
2019-08-27,7826.95,7908.78,7916.83,7795.18,532799999.99999994,-0.0034000000000000002
2019-08-28,7856.88,7798.35,7866.87,7766.67,420870000.0,0.0038
2019-08-29,7973.39,7945.78,7992.29,7925.83,434250000.0,0.0148
2019-08-30,7962.88,8015.16,8017.91,7914.74,467010000.0,-0.0013
2019-09-03,7874.16,7906.44,7940.37,7847.32,512490000.0,-0.0111
2019-09-04,7976.88,7949.81,7981.41,7928.94,509990000.0,0.013000000000000001
2019-09-05,8116.83,8061.29,8134.42,8061.29,542830000.0,0.0175
2019-09-06,8103.07,8125.58,8134.39,8098.52,478400000.0,-0.0017000000000000001
2019-09-09,8087.44,8130.91,8131.65,8052.35,573750000.0,-0.0019
2019-09-10,8084.15,8049.98,8086.53,8001.69,609350000.0,-0.0004
2019-09-11,8169.68,8091.68,8169.68,8081.56,595760000.0,0.0106
2019-09-12,8194.47,8206.58,8243.8,8176.73,557770000.0,0.003
2019-09-13,8176.71,8190.57,8210.2,8165.47,495640000.0,-0.0022
2019-09-16,8153.54,8121.64,8165.32,8121.25,483840000.0,-0.0028000000000000004
2019-09-17,8186.02,8148.65,8188.23,8139.82,471620000.0,0.004
2019-09-18,8177.39,8174.62,8179.87,8086.22,542240000.0,-0.0011
2019-09-19,8182.88,8193.59,8237.43,8174.32,492920000.0,0.0007000000000000001
2019-09-20,8117.67,8184.88,8202.82,8086.16,1520000000.0,-0.008
2019-09-23,8112.46,8106.49,8135.81,8085.34,473440000.0,-0.0006
2019-09-24,7993.63,8147.23,8158.84,7969.65,608620000.0,-0.0146
2019-09-25,8077.38,7990.66,8095.0,7935.57,532510000.0,0.0105
2019-09-26,8030.66,8070.12,8072.11,7991.02,472490000.0,-0.0058
2019-09-27,7939.63,8047.11,8051.83,7890.28,527850000.0,-0.0113
2019-09-30,7999.33,7964.09,8012.16,7949.63,510050000.0,0.0075
2019-10-01,7908.67,8026.83,8062.5,7906.29,541530000.0,-0.0113
2019-10-02,7785.23,7851.13,7852.7,7744.95,629680000.0,-0.015600000000000001
2019-10-03,7872.25,7787.02,7872.27,7700.0,518320000.00000006,0.011200000000000002
2019-10-04,7982.46,7908.44,7986.62,7899.39,443550000.0,0.013999999999999999
2019-10-07,7956.28,7956.41,8013.31,7942.08,477670000.0,-0.0033
2019-10-08,7823.76,7898.27,7921.88,7823.73,478690000.0,-0.0167
2019-10-09,7903.73,7895.96,7930.91,7873.52,391060000.0,0.0102
2019-10-10,7950.77,7904.56,7982.85,7899.81,451970000.0,0.006
2019-10-11,8057.04,8047.34,8115.8,8046.8,549190000.0,0.0134
2019-10-14,8048.65,8044.35,8069.85,8036.41,380780000.0,-0.001
2019-10-15,8148.71,8074.85,8166.18,8071.81,447400000.0,0.0124
2019-10-16,8124.18,8119.81,8146.15,8103.38,470300000.0,-0.003
2019-10-17,8156.85,8176.91,8183.64,8131.25,488850000.0,0.004
2019-10-18,8089.54,8149.85,8157.36,8045.38,559750000.0,-0.0083
2019-10-21,8162.99,8137.42,8164.14,8117.26,482280000.0,0.0091
2019-10-22,8104.3,8188.12,8194.62,8101.98,463310000.0,-0.0072
2019-10-23,8119.79,8090.24,8122.89,8078.35,457420000.0,0.0019
2019-10-24,8185.8,8180.04,8187.84,8137.66,468720000.0,0.008100000000000001
2019-10-25,8243.12,8150.59,8249.97,8150.59,475980000.0,0.006999999999999999
2019-10-28,8325.99,8285.77,8335.56,8285.27,488910000.0,0.0101
2019-10-29,8276.85,8313.35,8319.29,8275.14,468380000.0,-0.0059
2019-10-30,8303.98,8284.28,8315.5,8241.7,484370000.0,0.0033
2019-10-31,8292.36,8314.38,8321.8,8248.81,608630000.0,-0.0014000000000000002
2019-11-01,8386.4,8335.05,8386.75,8326.56,519419999.99999994,0.0113
2019-11-04,8433.2,8445.5,8451.37,8421.3,555690000.0,0.005600000000000001
2019-11-05,8434.68,8446.62,8457.39,8421.05,559520000.0,0.0002
2019-11-06,8410.63,8426.57,8426.57,8379.33,584190000.0,-0.0029
2019-11-07,8434.52,8455.11,8483.16,8415.87,618390000.0,0.0028000000000000004
2019-11-08,8475.31,8422.67,8475.57,8405.89,508330000.0,0.0048
2019-11-11,8464.28,8431.26,8467.29,8425.49,435560000.0,-0.0013
2019-11-12,8486.09,8471.07,8514.84,8462.99,491230000.0,0.0026
2019-11-13,8482.1,8455.02,8496.9,8451.34,521490000.0,-0.0005
2019-11-14,8479.02,8461.06,8485.36,8441.58,499400000.0,-0.0004
2019-11-15,8540.83,8524.48,8540.83,8506.8,588620000.0,0.0073
2019-11-18,8549.94,8529.16,8559.78,8503.62,523429999.99999994,0.0011
2019-11-19,8570.66,8578.02,8589.76,8536.73,533690000.00000006,0.0024
2019-11-20,8526.73,8543.57,8578.27,8468.63,771510000.0,-0.0051
2019-11-21,8506.21,8527.87,8530.73,8487.29,520650000.0,-0.0024
2019-11-22,8519.89,8530.54,8535.46,8477.49,459670000.0,0.0016
2019-11-25,8632.49,8559.65,8633.15,8559.65,575980000.0,0.0132
2019-11-26,8647.93,8635.4,8659.73,8625.62,739470000.0,0.0018
2019-11-27,8705.17,8669.59,8705.91,8662.58,436370000.0,0.0066
2019-11-29,8665.47,8682.01,8697.33,8664.03,303120000.0,-0.0046
2019-12-02,8567.99,8672.84,8672.84,8540.16,559260000.0,-0.011200000000000002
2019-12-03,8520.64,8460.72,8523.98,8435.4,599920000.0,-0.0055000000000000005
2019-12-04,8566.67,8557.44,8584.88,8552.38,571970000.0,0.0054
2019-12-05,8570.7,8587.93,8588.89,8541.92,536690000.00000006,0.0005
2019-12-06,8656.53,8634.25,8665.44,8630.58,527650000.0,0.01
2019-12-09,8621.83,8650.86,8678.85,8619.77,547630000.0,-0.004
2019-12-10,8616.18,8623.56,8650.76,8600.82,515360000.0,-0.0007000000000000001
2019-12-11,8654.05,8631.12,8658.48,8622.35,486220000.0,0.0044
2019-12-12,8717.32,8645.36,8745.82,8633.6,588220000.0,0.0073
2019-12-13,8734.88,8713.91,8768.87,8697.58,543980000.0,0.002
2019-12-16,8814.23,8791.31,8833.45,8789.77,632710000.0,0.0091
2019-12-17,8823.36,8829.47,8831.99,8804.6,594890000.0,0.001
2019-12-18,8827.74,8834.65,8848.76,8820.42,680420000.0,0.0005
2019-12-19,8887.22,8838.97,8888.13,8838.97,629570000.0,0.0067
2019-12-20,8924.95,8911.84,8931.91,8901.87,1600000000.0,0.0042
2019-12-23,8945.65,8950.2,8956.64,8934.55,510230000.0,0.0023
2019-12-24,8952.88,8955.01,8957.12,8934.36,248970000.0,0.0008
2019-12-26,9022.39,8970.21,9022.46,8968.45,394330000.0,0.0078000000000000005
2019-12-27,9006.62,9049.47,9052.0,8987.32,443170000.0,-0.0017000000000000001
2019-12-30,8945.99,9004.45,9006.36,8909.19,483980000.0,-0.0067
2019-12-31,8972.6,8918.74,8975.35,8912.77,554990000.0,0.003
2020-01-02,9092.19,9039.46,9093.43,9010.89,654950000.0,0.013300000000000001
2020-01-03,9020.77,8976.43,9065.76,8976.43,618550000.0,-0.0079
2020-01-06,9071.47,8943.5,9072.41,8943.5,690230000.0,0.005600000000000001
2020-01-07,9068.58,9076.65,9091.93,9042.55,552230000.0,-0.0003
2020-01-08,9129.24,9068.03,9168.89,9059.38,595810000.0,0.0067
2020-01-09,9203.43,9202.27,9215.95,9158.5,601330000.0,0.008100000000000001
2020-01-10,9178.86,9232.94,9235.2,9164.66,585080000.0,-0.0027
2020-01-13,9273.93,9213.72,9274.49,9193.06,605160000.0,0.0104
2020-01-14,9251.33,9270.61,9298.33,9226.49,624220000.0,-0.0024
2020-01-15,9258.69,9253.76,9298.82,9231.14,584770000.0,0.0008
2020-01-16,9357.13,9313.44,9357.92,9301.32,567150000.0,0.0106
2020-01-17,9388.94,9392.37,9393.48,9346.81,659470000.0,0.0034000000000000002
2020-01-21,9370.81,9361.07,9397.58,9350.2,691600000.0,-0.0019
2020-01-22,9383.77,9413.61,9439.29,9375.13,580340000.0,0.0014000000000000002
2020-01-23,9402.48,9377.72,9409.2,9334.13,611040000.0,0.002
2020-01-24,9314.91,9446.2,9451.43,9273.23,629460000.0,-0.009300000000000001
2020-01-27,9139.31,9092.46,9185.45,9088.04,686780000.0,-0.0189
2020-01-28,9269.68,9201.82,9288.87,9182.33,530770000.0,0.0143
2020-01-29,9275.16,9318.26,9329.11,9249.04,548870000.0,0.0006
2020-01-30,9298.93,9211.15,9303.0,9185.18,573680000.0,0.0026
2020-01-31,9150.94,9324.33,9324.8,9123.22,695770000.0,-0.0159
2020-02-03,9273.4,9190.72,9299.85,9188.55,623270000.0,0.0134
2020-02-04,9467.97,9398.39,9485.38,9374.05,607830000.0,0.021
2020-02-05,9508.68,9574.1,9574.93,9454.93,625910000.0,0.0043
2020-02-06,9572.15,9540.98,9575.66,9505.68,582670000.0,0.0067
2020-02-07,9520.51,9526.64,9570.09,9496.53,549790000.0,-0.0054
2020-02-10,9628.39,9493.63,9628.66,9493.63,546600000.0,0.0113
2020-02-11,9638.94,9680.89,9714.74,9617.21,567800000.0,0.0011
2020-02-12,9725.96,9688.6,9728.77,9666.68,589710000.0,0.009000000000000001
2020-02-13,9711.97,9657.04,9748.32,9650.02,545840000.0,-0.0014000000000000002
2020-02-14,9731.18,9728.9,9746.36,9693.05,536340000.00000006,0.002
2020-02-18,9732.74,9679.04,9747.68,9675.8,555310000.0,0.0002
2020-02-19,9817.18,9782.81,9838.37,9777.1,580070000.0,0.0087
2020-02-20,9750.97,9799.2,9820.86,9636.94,646920000.0,-0.0067
2020-02-21,9576.59,9708.01,9715.95,9542.33,699670000.0,-0.0179
2020-02-24,9221.28,9188.44,9322.88,9166.01,795200000.0,-0.0371
2020-02-25,8965.61,9301.2,9315.26,8940.49,871820000.0,-0.0277
2020-02-26,8980.77,9011.55,9148.32,8927.8,870350000.0,0.0017000000000000001
2020-02-27,8566.48,8744.03,8904.11,8562.05,1150000000.0,-0.0461
2020-02-28,8567.37,8269.74,8591.82,8264.16,1440000000.0,0.0001
2020-03-02,8952.17,8667.14,8952.81,8543.35,1100000000.0,0.0449
2020-03-03,8684.09,8965.1,9070.32,8602.89,1100000000.0,-0.029900000000000003
2020-03-04,9018.09,8834.1,9019.96,8757.66,878060000.0,0.0385
2020-03-05,8738.59,8790.09,8921.08,8677.39,901110000.0,-0.031
2020-03-06,8575.62,8469.01,8612.36,8375.13,1050000000.0,-0.018600000000000002
2020-03-09,7950.68,7957.93,8243.31,7943.16,1200000000.0,-0.0729
2020-03-10,8344.25,8219.76,8347.4,7930.43,1120000000.0,0.0495
2020-03-11,7952.05,8136.25,8181.36,7850.94,1060000000.0,-0.047
2020-03-12,7201.8,7398.58,7712.33,7194.67,1340000000.0,-0.0943
2020-03-13,7874.88,7610.39,7875.93,7219.09,1250000000.0,0.0935
2020-03-16,6904.59,7392.73,7422.2,6882.86,1270000000.0,-0.1232
2020-03-17,7334.78,6904.59,7406.23,6828.91,1290000000.0,0.0623
2020-03-18,6989.84,6902.32,7182.83,6686.36,1260000000.0,-0.047
2020-03-19,7150.58,6996.45,7341.38,6858.38,1190000000.0,0.023
2020-03-20,6879.52,7248.07,7354.44,6854.67,1640000000.0,-0.0379
2020-03-23,6860.67,6847.28,6984.94,6631.42,1080000000.0,-0.0027
